IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_VALUE_TYPE,VALUE_NUMERIC,DIM_PUBLISH_STATE_CODE
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,894,Zambia,2015,YEAR,Female,AMOUNT,54.31957,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,716,Zimbabwe,2015,YEAR,Total,AMOUNT,51.1674,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,716,Zimbabwe,2015,YEAR,Female,AMOUNT,52.59017,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,24,Angola,2019,YEAR,Total,AMOUNT,54.84173,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,953,Africa,2019,YEAR,Female,AMOUNT,57.09127,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,784,United Arab Emirates,2019,YEAR,Total,AMOUNT,65.99278,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,32,Argentina,2019,YEAR,Total,AMOUNT,67.12776,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,32,Argentina,2019,YEAR,Female,AMOUNT,68.76596,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,28,Antigua and Barbuda,2019,YEAR,Total,AMOUNT,66.97486,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,24,Angola,2019,YEAR,Female,AMOUNT,56.20812,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,8,Albania,2019,YEAR,Total,AMOUNT,69.07545,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,8,Albania,2019,YEAR,Female,AMOUNT,70.25225,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,8,Albania,2019,YEAR,Male,AMOUNT,67.99864,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,784,United Arab Emirates,2019,YEAR,Male,AMOUNT,65.84449,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,710,South Africa,2015,YEAR,Male,AMOUNT,52.7063,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,894,Zambia,2015,YEAR,Male,AMOUNT,51.0683,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,716,Zimbabwe,2015,YEAR,Male,AMOUNT,49.61687,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,4,Afghanistan,2019,YEAR,Female,AMOUNT,53.15305,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,954,Americas,2019,YEAR,Male,AMOUNT,64.83482,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,784,United Arab Emirates,2019,YEAR,Female,AMOUNT,66.18772,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,51,Armenia,2019,YEAR,Total,AMOUNT,67.11749,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,51,Armenia,2019,YEAR,Female,AMOUNT,69.10166,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,51,Armenia,2019,YEAR,Male,AMOUNT,64.8828,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,28,Antigua and Barbuda,2019,YEAR,Female,AMOUNT,67.69177,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,524,Nepal,2015,YEAR,Female,AMOUNT,61.05347,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,554,New Zealand,2015,YEAR,Male,AMOUNT,69.26366,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,512,Oman,2015,YEAR,Total,AMOUNT,63.74946,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,512,Oman,2015,YEAR,Male,AMOUNT,63.42338,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,591,Panama,2015,YEAR,Total,AMOUNT,68.28441,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,36,Australia,2019,YEAR,Total,AMOUNT,70.93405,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,36,Australia,2019,YEAR,Male,AMOUNT,70.15115,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,108,Burundi,2019,YEAR,Total,AMOUNT,55.58415,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,108,Burundi,2019,YEAR,Female,AMOUNT,57.19762,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,56,Belgium,2019,YEAR,Male,AMOUNT,69.76391,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,604,Peru,2015,YEAR,Total,AMOUNT,68.84505,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,598,Papua New Guinea,2015,YEAR,Female,AMOUNT,57.39642,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,408,Democratic People's Republic of Korea,2015,YEAR,Female,AMOUNT,65.85841,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,620,Portugal,2015,YEAR,Female,AMOUNT,71.82806,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,642,Romania,2015,YEAR,Total,AMOUNT,66.28031,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,28,Antigua and Barbuda,2019,YEAR,Male,AMOUNT,66.24539,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,31,Azerbaijan,2019,YEAR,Total,AMOUNT,63.64579,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,31,Azerbaijan,2019,YEAR,Female,AMOUNT,65.22366,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,56,Belgium,2019,YEAR,Total,AMOUNT,70.55695,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,854,Burkina Faso,2019,YEAR,Female,AMOUNT,56.2584,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,40,Austria,2019,YEAR,Total,AMOUNT,70.94293,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,31,Azerbaijan,2019,YEAR,Male,AMOUNT,62.08076,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,204,Benin,2019,YEAR,Female,AMOUNT,56.57446,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,854,Burkina Faso,2019,YEAR,Male,AMOUNT,53.39169,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,48,Bahrain,2019,YEAR,Male,AMOUNT,65.97636,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,50,Bangladesh,2019,YEAR,Total,AMOUNT,64.29505,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,50,Bangladesh,2019,YEAR,Female,AMOUNT,64.37629,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,100,Bulgaria,2019,YEAR,Total,AMOUNT,66.28248,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,100,Bulgaria,2019,YEAR,Female,AMOUNT,68.71362,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,84,Belize,2019,YEAR,Female,AMOUNT,67.3119,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,44,Bahamas,2019,YEAR,Female,AMOUNT,66.46591,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,70,Bosnia and Herzegovina,2019,YEAR,Female,AMOUNT,68.68087,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,112,Belarus,2019,YEAR,Total,AMOUNT,65.97392,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,112,Belarus,2019,YEAR,Female,AMOUNT,69.3689,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,84,Belize,2019,YEAR,Total,AMOUNT,65.29337,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,204,Benin,2019,YEAR,Total,AMOUNT,55.51936,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,854,Burkina Faso,2019,YEAR,Total,AMOUNT,54.86125,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,48,Bahrain,2019,YEAR,Total,AMOUNT,65.87659,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,44,Bahamas,2019,YEAR,Total,AMOUNT,64.35382,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,44,Bahamas,2019,YEAR,Male,AMOUNT,62.25668,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,70,Bosnia and Herzegovina,2019,YEAR,Total,AMOUNT,67.18837,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,70,Bosnia and Herzegovina,2019,YEAR,Male,AMOUNT,65.65631,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,112,Belarus,2019,YEAR,Male,AMOUNT,62.3111,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,84,Belize,2019,YEAR,Male,AMOUNT,63.47738,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,68,Bolivia (Plurinational State of),2019,YEAR,Total,AMOUNT,63.27023,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,643,Russian Federation,2015,YEAR,Total,AMOUNT,62.67002,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,646,Rwanda,2015,YEAR,Total,AMOUNT,58.86753,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,646,Rwanda,2015,YEAR,Female,AMOUNT,60.0739,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,646,Rwanda,2015,YEAR,Male,AMOUNT,57.61433,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,682,Saudi Arabia,2015,YEAR,Total,AMOUNT,63.2039,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,52,Barbados,2019,YEAR,Female,AMOUNT,67.67992,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,52,Barbados,2019,YEAR,Male,AMOUNT,66.24877,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,96,Brunei Darussalam,2019,YEAR,Female,AMOUNT,66.13859,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,64,Bhutan,2019,YEAR,Female,AMOUNT,63.47654,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,64,Bhutan,2019,YEAR,Male,AMOUNT,63.23543,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,682,Saudi Arabia,2015,YEAR,Female,AMOUNT,63.76725,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,682,Saudi Arabia,2015,YEAR,Male,AMOUNT,62.80032,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,729,Sudan,2015,YEAR,Female,AMOUNT,59.39344,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,702,Singapore,2015,YEAR,Female,AMOUNT,74.2505,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,694,Sierra Leone,2015,YEAR,Female,AMOUNT,49.9914,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,52,Barbados,2019,YEAR,Total,AMOUNT,66.98761,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,64,Bhutan,2019,YEAR,Total,AMOUNT,63.35704,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,124,Canada,2019,YEAR,Male,AMOUNT,70.51,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,156,China,2019,YEAR,Male,AMOUNT,67.20944,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,384,Côte d'Ivoire,2019,YEAR,Total,AMOUNT,54.8051,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,72,Botswana,2019,YEAR,Female,AMOUNT,55.81232,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,124,Canada,2019,YEAR,Female,AMOUNT,71.97565,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,152,Chile,2019,YEAR,Total,AMOUNT,70.04939,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,152,Chile,2019,YEAR,Male,AMOUNT,68.95907,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,156,China,2019,YEAR,Female,AMOUNT,70.01756,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,68,Bolivia (Plurinational State of),2019,YEAR,Male,AMOUNT,63.20565,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,76,Brazil,2019,YEAR,Total,AMOUNT,65.39831,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,72,Botswana,2019,YEAR,Total,AMOUNT,53.88674,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,140,Central African Republic,2019,YEAR,Male,AMOUNT,44.47889,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,756,Switzerland,2019,YEAR,Total,AMOUNT,72.52425,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,222,El Salvador,2015,YEAR,Female,AMOUNT,67.03456,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,688,Serbia,2015,YEAR,Total,AMOUNT,66.44166,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,728,South Sudan,2015,YEAR,Total,AMOUNT,53.01691,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,678,Sao Tome and Principe,2015,YEAR,Total,AMOUNT,60.94763,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,678,Sao Tome and Principe,2015,YEAR,Female,AMOUNT,61.49874,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,756,Switzerland,2019,YEAR,Female,AMOUNT,72.82365,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,756,Switzerland,2019,YEAR,Male,AMOUNT,72.1895,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,152,Chile,2019,YEAR,Female,AMOUNT,71.0548,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,384,Côte d'Ivoire,2019,YEAR,Female,AMOUNT,56.46433,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,120,Cameroon,2019,YEAR,Male,AMOUNT,53.4699,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,740,Suriname,2015,YEAR,Female,AMOUNT,65.02987,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,740,Suriname,2015,YEAR,Male,AMOUNT,61.40313,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,703,Slovakia,2015,YEAR,Female,AMOUNT,70.00809,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,752,Sweden,2015,YEAR,Total,AMOUNT,71.42915,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,752,Sweden,2015,YEAR,Female,AMOUNT,71.82991,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,180,Democratic Republic of the Congo,2019,YEAR,Total,AMOUNT,54.09277,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,178,Congo,2019,YEAR,Female,AMOUNT,56.11015,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,170,Colombia,2019,YEAR,Female,AMOUNT,70.47465,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,174,Comoros,2019,YEAR,Male,AMOUNT,58.27122,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,132,Cabo Verde,2019,YEAR,Male,AMOUNT,62.2073,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,170,Colombia,2019,YEAR,Total,AMOUNT,68.96494,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,170,Colombia,2019,YEAR,Male,AMOUNT,67.4197,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,174,Comoros,2019,YEAR,Total,AMOUNT,58.9462,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,192,Cuba,2019,YEAR,Total,AMOUNT,67.83558,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,203,Czechia,2019,YEAR,Female,AMOUNT,70.57385,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,262,Djibouti,2019,YEAR,Male,AMOUNT,57.20602,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,214,Dominican Republic,2019,YEAR,Female,AMOUNT,66.05346,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,214,Dominican Republic,2019,YEAR,Male,AMOUNT,62.07477,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,12,Algeria,2019,YEAR,Female,AMOUNT,66.08149,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,818,Egypt,2019,YEAR,Female,AMOUNT,63.68393,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,188,Costa Rica,2019,YEAR,Female,AMOUNT,71.32768,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,188,Costa Rica,2019,YEAR,Male,AMOUNT,68.64899,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,192,Cuba,2019,YEAR,Male,AMOUNT,66.55441,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,203,Czechia,2019,YEAR,Total,AMOUNT,68.78941,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,276,Germany,2019,YEAR,Total,AMOUNT,70.89113,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,276,Germany,2019,YEAR,Female,AMOUNT,72.10513,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,276,Germany,2019,YEAR,Male,AMOUNT,69.66399,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,262,Djibouti,2019,YEAR,Total,AMOUNT,57.99794,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,262,Djibouti,2019,YEAR,Female,AMOUNT,58.89907,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,208,Denmark,2019,YEAR,Total,AMOUNT,71.03516,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,208,Denmark,2019,YEAR,Female,AMOUNT,71.37556,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,214,Dominican Republic,2019,YEAR,Total,AMOUNT,63.97591,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,12,Algeria,2019,YEAR,Total,AMOUNT,66.38806,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,12,Algeria,2019,YEAR,Male,AMOUNT,66.7224,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,218,Ecuador,2019,YEAR,Total,AMOUNT,68.48179,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,180,Democratic Republic of the Congo,2019,YEAR,Female,AMOUNT,55.44346,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,174,Comoros,2019,YEAR,Female,AMOUNT,59.62023,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,188,Costa Rica,2019,YEAR,Total,AMOUNT,69.97371,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,196,Cyprus,2019,YEAR,Total,AMOUNT,72.41338,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,196,Cyprus,2019,YEAR,Male,AMOUNT,71.82452,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,760,Syrian Arab Republic,2015,YEAR,Male,AMOUNT,54.13623,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,148,Chad,2015,YEAR,Total,AMOUNT,50.53152,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,148,Chad,2015,YEAR,Male,AMOUNT,49.78561,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,768,Togo,2015,YEAR,Total,AMOUNT,54.20979,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,768,Togo,2015,YEAR,Female,AMOUNT,55.79656,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,764,Thailand,2015,YEAR,Female,AMOUNT,70.33068,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,764,Thailand,2015,YEAR,Male,AMOUNT,65.72885,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,626,Timor-Leste,2015,YEAR,Total,AMOUNT,60.33616,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,792,Türkiye,2015,YEAR,Total,AMOUNT,67.71564,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,834,United Republic of Tanzania,2015,YEAR,Total,AMOUNT,56.74443,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,218,Ecuador,2019,YEAR,Male,AMOUNT,67.70583,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,724,Spain,2019,YEAR,Male,AMOUNT,71.26471,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,233,Estonia,2019,YEAR,Female,AMOUNT,71.72031,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,956,Europe,2019,YEAR,Total,AMOUNT,68.30508,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,246,Finland,2019,YEAR,Total,AMOUNT,70.99583,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,208,Denmark,2019,YEAR,Male,AMOUNT,70.67345,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,818,Egypt,2019,YEAR,Total,AMOUNT,62.96765,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,957,Eastern Mediterranean,2019,YEAR,Female,AMOUNT,60.69621,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,957,Eastern Mediterranean,2019,YEAR,Male,AMOUNT,60.20567,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,232,Eritrea,2019,YEAR,Total,AMOUNT,55.73431,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,724,Spain,2019,YEAR,Female,AMOUNT,72.85237,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,233,Estonia,2019,YEAR,Male,AMOUNT,66.39296,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,231,Ethiopia,2019,YEAR,Female,AMOUNT,60.81136,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,231,Ethiopia,2019,YEAR,Male,AMOUNT,58.98165,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,956,Europe,2019,YEAR,Female,AMOUNT,69.9808,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,834,United Republic of Tanzania,2015,YEAR,Female,AMOUNT,57.57885,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,804,Ukraine,2015,YEAR,Female,AMOUNT,67.3017,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,840,United States of America,2015,YEAR,Total,AMOUNT,66.56168,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,670,Saint Vincent and the Grenadines,2015,YEAR,Total,AMOUNT,63.51096,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,704,Viet Nam,2015,YEAR,Total,AMOUNT,64.89366,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,957,Eastern Mediterranean,2019,YEAR,Total,AMOUNT,60.44621,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,232,Eritrea,2019,YEAR,Female,AMOUNT,57.70357,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,233,Estonia,2019,YEAR,Total,AMOUNT,69.23646,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,250,France,2019,YEAR,Female,AMOUNT,73.05795,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,583,Micronesia (Federated States of),2019,YEAR,Female,AMOUNT,57.76408,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,246,Finland,2019,YEAR,Male,AMOUNT,69.92641,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,242,Fiji,2019,YEAR,Total,AMOUNT,59.59221,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,242,Fiji,2019,YEAR,Female,AMOUNT,60.74465,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,250,France,2019,YEAR,Male,AMOUNT,71.06204,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,826,United Kingdom of Great Britain and Northern Ireland,2019,YEAR,Total,AMOUNT,70.13491,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,911,Low-income economies,2015,YEAR,Total,AMOUNT,55.09188,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,911,Low-income economies,2015,YEAR,Male,AMOUNT,53.98823,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,912,Lower-middle-income economies,2015,YEAR,Total,AMOUNT,59.0212,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,912,Lower-middle-income economies,2015,YEAR,Male,AMOUNT,58.38608,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,914,Upper-middle-income economies,2015,YEAR,Total,AMOUNT,66.38989,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,826,United Kingdom of Great Britain and Northern Ireland,2019,YEAR,Male,AMOUNT,69.63692,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,268,Georgia,2019,YEAR,Total,AMOUNT,64.67918,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,268,Georgia,2019,YEAR,Male,AMOUNT,61.43597,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,324,Guinea,2019,YEAR,Female,AMOUNT,53.70005,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,324,Guinea,2019,YEAR,Male,AMOUNT,52.86583,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,914,Upper-middle-income economies,2015,YEAR,Male,AMOUNT,64.73768,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,882,Samoa,2015,YEAR,Total,AMOUNT,61.89569,PUBLISHED
C64284D,Healthy life expectancy (at birth),WHOSIS_000002,894,Zambia,2015,YEAR,Total,AMOUNT,52.70776,PUBLISHED
